2021-04-09 20:49:24,043 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,059 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,076 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,093 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,109 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,125 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,142 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,157 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,175 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,190 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,207 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,224 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,242 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,261 50 56 0 -27.9375 -0.6000000000000002
2021-04-09 20:49:24,276 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,293 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,308 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,324 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,341 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,357 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,375 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,392 50 56 0 -27.9375 -0.5400000000000001
2021-04-09 20:49:24,410 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,426 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,442 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,458 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,475 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,493 50 56 0 -27.9375 -0.5400000000000001
2021-04-09 20:49:24,514 50 56 0 -27.9375 -0.6000000000000002
2021-04-09 20:49:24,532 50 56 0 -27.9375 -0.4800000000000001
2021-04-09 20:49:24,548 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,564 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,579 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,597 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,612 50 56 0 -27.9375 -0.36
